Category,Subcategory,Search Keyword,Product Name,Company name,Price,MOQ,Contact,Email,Website,Location,Rating,Reviews,Image URL,Product URL,Product Description
Textile Machinery,Knitting Machine,knitting machine,"Computerized Double Jersey Jacquard Knitting Machine,26.5G",Shyam International,"₹ 21,00,000",N/A,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/3/EC/FE/LV/73599843/img-20210315-wa0008-250x250.jpg,https://www.indiamart.com/proddetail/double-jersey-jacquard-knitting-machine-23244808433.html,"Computerized Double Jersey Jacquard Knitting Machine,26.5G"
Textile Machinery,Knitting Machine,knitting machine,"Computerized Double Jersey Jacquard Knitting Machine,26.5G",Shyam International,"₹ 21,00,000",N/A,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/3/EC/FE/LV/73599843/img-20210315-wa0008-250x250.jpg,https://www.indiamart.com/proddetail/double-jersey-jacquard-knitting-machine-23244808433.html,"Computerized Double Jersey Jacquard Knitting Machine,26.5G"
Textile Machinery,Knitting Machine,knitting machine,"Computerized Double Jersey Jacquard Knitting Machine,26.5G",Shyam International,"₹ 21,00,000",N/A,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/3/EC/FE/LV/73599843/img-20210315-wa0008-250x250.jpg,https://www.indiamart.com/proddetail/double-jersey-jacquard-knitting-machine-23244808433.html,"Computerized Double Jersey Jacquard Knitting Machine,26.5G"
Readymade Garments,Ladies Kurtis,ladies kurtis,Small Georgette Kurtis,Siddhi Marketing,₹ 200,/Piece,-,NA,https://www.indiamart.com › shadhak-dress,Rajkot,N/A,N/A,https://5.imimg.com/data5/HG/CL/MY-7926237/kk-250x250.jpg,https://www.indiamart.com/proddetail/kurtis-14393606297.html,Small Georgette Kurtis
Readymade Garments,Ladies Kurtis,ladies kurtis,Small Georgette Kurtis,Siddhi Marketing,₹ 200,/Piece,-,NA,https://www.indiamart.com › shadhak-dress,Rajkot,N/A,N/A,https://5.imimg.com/data5/HG/CL/MY-7926237/kk-250x250.jpg,https://www.indiamart.com/proddetail/kurtis-14393606297.html,Small Georgette Kurtis
Readymade Garments,Ladies Kurtis,ladies kurtis,Small Georgette Kurtis,Siddhi Marketing,₹ 200,/Piece,-,NA,https://www.indiamart.com › shadhak-dress,Rajkot,N/A,N/A,https://5.imimg.com/data5/HG/CL/MY-7926237/kk-250x250.jpg,https://www.indiamart.com/proddetail/kurtis-14393606297.html,Small Georgette Kurtis
Readymade Garments,Ladies Kurtis,ladies kurtis,Small Georgette Kurtis,Siddhi Marketing,₹ 200,/Piece,-,NA,https://www.indiamart.com › shadhak-dress,Rajkot,N/A,N/A,https://5.imimg.com/data5/HG/CL/MY-7926237/kk-250x250.jpg,https://www.indiamart.com/proddetail/kurtis-14393606297.html,Small Georgette Kurtis
Readymade Garments,Ladies Kurtis,ladies kurtis,Small Georgette Kurtis,Siddhi Marketing,₹ 200,/Piece,-,NA,https://www.indiamart.com › shadhak-dress,Rajkot,N/A,N/A,https://5.imimg.com/data5/HG/CL/MY-7926237/kk-250x250.jpg,https://www.indiamart.com/proddetail/kurtis-14393606297.html,Small Georgette Kurtis
Fabric & Textiles,Denim Fabric,denim fabric,"Cotton Lycra Denim Jeans Fabric, 12.5 oz",Siddhi Vinayak Enterprise,₹ 110,/Kg,9624580895,NA,https://siddhivinayakenterprise.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495012157/EI/BR/TM/6289021/denim-jeans-fabric-250x250.png,https://www.indiamart.com/proddetail/denim-jeans-fabric-22515799597.html,"Cotton Lycra Denim Jeans Fabric, 12.5 oz"
Fabric & Textiles,Denim Fabric,denim fabric,"Cotton Lycra Denim Jeans Fabric, 12.5 oz",Siddhi Vinayak Enterprise,₹ 110,/Kg,9624580895,NA,https://siddhivinayakenterprise.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495012157/EI/BR/TM/6289021/denim-jeans-fabric-250x250.png,https://www.indiamart.com/proddetail/denim-jeans-fabric-22515799597.html,"Cotton Lycra Denim Jeans Fabric, 12.5 oz"
Fabric & Textiles,Denim Fabric,denim fabric,"Cotton Lycra Denim Jeans Fabric, 12.5 oz",Siddhi Vinayak Enterprise,₹ 110,/Kg,9624580895,NA,https://siddhivinayakenterprise.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495012157/EI/BR/TM/6289021/denim-jeans-fabric-250x250.png,https://www.indiamart.com/proddetail/denim-jeans-fabric-22515799597.html,"Cotton Lycra Denim Jeans Fabric, 12.5 oz"
Fabric & Textiles,Denim Fabric,denim fabric,"Cotton Lycra Denim Jeans Fabric, 12.5 oz",Siddhi Vinayak Enterprise,₹ 110,/Kg,9624580895,NA,https://siddhivinayakenterprise.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495012157/EI/BR/TM/6289021/denim-jeans-fabric-250x250.png,https://www.indiamart.com/proddetail/denim-jeans-fabric-22515799597.html,"Cotton Lycra Denim Jeans Fabric, 12.5 oz"
Fabric & Textiles,Denim Fabric,denim fabric,"Cotton Lycra Denim Jeans Fabric, 12.5 oz",Siddhi Vinayak Enterprise,₹ 110,/Kg,9624580895,NA,https://siddhivinayakenterprise.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/3/495012157/EI/BR/TM/6289021/denim-jeans-fabric-250x250.png,https://www.indiamart.com/proddetail/denim-jeans-fabric-22515799597.html,"Cotton Lycra Denim Jeans Fabric, 12.5 oz"
Apparel Accessories,Zippers,zippers,Sihora Zipper,Sihora Industries Limited,₹ 330,/Piece,9824252000,NA,https://sihoragroup.com,Surat,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2026/1/573491438/EG/BQ/OL/243141953/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/sihora-zipper-2858399296112.html,Sihora Industries Limited
Apparel Accessories,Zippers,zippers,Sihora Zipper,Sihora Industries Limited,₹ 330,/Piece,9824252000,NA,https://sihoragroup.com,Surat,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2026/1/573491438/EG/BQ/OL/243141953/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/sihora-zipper-2858399296112.html,Sihora Industries Limited
Apparel Accessories,Zippers,zippers,Sihora Zipper,Sihora Industries Limited,₹ 330,/Piece,9824252000,NA,https://sihoragroup.com,Surat,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2026/1/573491438/EG/BQ/OL/243141953/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/sihora-zipper-2858399296112.html,Sihora Industries Limited
Apparel Accessories,Zippers,zippers,Sihora Zipper,Sihora Industries Limited,₹ 330,/Piece,9824252000,NA,https://sihoragroup.com,Surat,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2026/1/573491438/EG/BQ/OL/243141953/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/sihora-zipper-2858399296112.html,Sihora Industries Limited
Apparel Accessories,Zippers,zippers,Sihora Zipper,Sihora Industries Limited,₹ 330,/Piece,9824252000,NA,https://sihoragroup.com,Surat,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2026/1/573491438/EG/BQ/OL/243141953/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/sihora-zipper-2858399296112.html,Sihora Industries Limited
Home Textiles,Blankets,blankets,Single Bed Shinchan Blanket,Silicon Enterprise,₹ 415,/Piece,-,NA,https://www.indiamart.com › Silicon Enterprise,Rajkot,N/A,N/A,N/A,https://www.indiamart.com/proddetail/shinchan-blanket-2858003260697.html,Single Bed Shinchan Blanket
Home Textiles,Blankets,blankets,Single Bed Shinchan Blanket,Silicon Enterprise,₹ 415,/Piece,-,NA,https://www.indiamart.com › Silicon Enterprise,Rajkot,N/A,N/A,N/A,https://www.indiamart.com/proddetail/shinchan-blanket-2858003260697.html,Single Bed Shinchan Blanket
Home Textiles,Blankets,blankets,Single Bed Shinchan Blanket,Silicon Enterprise,₹ 415,/Piece,-,NA,https://www.indiamart.com › Silicon Enterprise,Rajkot,N/A,N/A,N/A,https://www.indiamart.com/proddetail/shinchan-blanket-2858003260697.html,Single Bed Shinchan Blanket
Home Textiles,Blankets,blankets,Single Bed Shinchan Blanket,Silicon Enterprise,₹ 415,/Piece,-,NA,https://www.indiamart.com › Silicon Enterprise,Rajkot,N/A,N/A,N/A,https://www.indiamart.com/proddetail/shinchan-blanket-2858003260697.html,Single Bed Shinchan Blanket
Home Textiles,Blankets,blankets,Single Bed Shinchan Blanket,Silicon Enterprise,₹ 415,/Piece,-,NA,https://www.indiamart.com › Silicon Enterprise,Rajkot,N/A,N/A,N/A,https://www.indiamart.com/proddetail/shinchan-blanket-2858003260697.html,Single Bed Shinchan Blanket
Fabric & Textiles,Silk Fabric,silk fabric,Printed Vichitra Silk Fabric,Silk India Corporation,₹ 55,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/6/428548289/HS/BK/EI/6883431/whatsapp-image-2024-06-20-at-2-14-24-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/vichitra-silk-fabric-2854301801055.html,Printed Vichitra Silk Fabric
Fabric & Textiles,Silk Fabric,silk fabric,Printed Vichitra Silk Fabric,Silk India Corporation,₹ 55,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/6/428548289/HS/BK/EI/6883431/whatsapp-image-2024-06-20-at-2-14-24-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/vichitra-silk-fabric-2854301801055.html,Printed Vichitra Silk Fabric
Fabric & Textiles,Silk Fabric,silk fabric,Printed Vichitra Silk Fabric,Silk India Corporation,₹ 55,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/6/428548289/HS/BK/EI/6883431/whatsapp-image-2024-06-20-at-2-14-24-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/vichitra-silk-fabric-2854301801055.html,Printed Vichitra Silk Fabric
Fabric & Textiles,Silk Fabric,silk fabric,Printed Vichitra Silk Fabric,Silk India Corporation,₹ 55,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/6/428548289/HS/BK/EI/6883431/whatsapp-image-2024-06-20-at-2-14-24-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/vichitra-silk-fabric-2854301801055.html,Printed Vichitra Silk Fabric
Fabric & Textiles,Silk Fabric,silk fabric,Printed Vichitra Silk Fabric,Silk India Corporation,₹ 55,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/6/428548289/HS/BK/EI/6883431/whatsapp-image-2024-06-20-at-2-14-24-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/vichitra-silk-fabric-2854301801055.html,Printed Vichitra Silk Fabric
Fabric & Textiles,Chiffon Fabric,chiffon fabric,Flat Silk Chiffon Fabric,Silk India Corporation,₹ 710,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/5/416411116/OR/KU/YV/6883431/whatsapp-image-2024-04-10-at-2-56-27-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/flat-silk-chiffon-fabric-2854020675930.html,Flat Silk Chiffon Fabric
Fabric & Textiles,Chiffon Fabric,chiffon fabric,Flat Silk Chiffon Fabric,Silk India Corporation,₹ 710,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/5/416411116/OR/KU/YV/6883431/whatsapp-image-2024-04-10-at-2-56-27-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/flat-silk-chiffon-fabric-2854020675930.html,Flat Silk Chiffon Fabric
Fabric & Textiles,Chiffon Fabric,chiffon fabric,Flat Silk Chiffon Fabric,Silk India Corporation,₹ 710,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/5/416411116/OR/KU/YV/6883431/whatsapp-image-2024-04-10-at-2-56-27-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/flat-silk-chiffon-fabric-2854020675930.html,Flat Silk Chiffon Fabric
Fabric & Textiles,Chiffon Fabric,chiffon fabric,Flat Silk Chiffon Fabric,Silk India Corporation,₹ 710,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/5/416411116/OR/KU/YV/6883431/whatsapp-image-2024-04-10-at-2-56-27-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/flat-silk-chiffon-fabric-2854020675930.html,Flat Silk Chiffon Fabric
Fabric & Textiles,Chiffon Fabric,chiffon fabric,Flat Silk Chiffon Fabric,Silk India Corporation,₹ 710,/Meter,8046070685,NA,https://www.silkindiacorporation.com/,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/5/416411116/OR/KU/YV/6883431/whatsapp-image-2024-04-10-at-2-56-27-pm-1-250x250.jpeg,https://www.indiamart.com/proddetail/flat-silk-chiffon-fabric-2854020675930.html,Flat Silk Chiffon Fabric
Fabric & Textiles,Silk Fabric,silk fabric,Paithani Silk Fabric Manufacturer In Surat,Sky Tex,₹ 180,/Meter,9904577080,NA,https://www.indiamart.com › sky-tex-surat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/6/523397233/YQ/VK/AN/154154820/img-20250630-wa0037-250x250.jpg,https://www.indiamart.com/proddetail/paithani-silk-fabric-manufacturer-in-surat-2856824415055.html,Paithani Silk Fabric Manufacturer In Surat
Fabric & Textiles,Silk Fabric,silk fabric,Paithani Silk Fabric Manufacturer In Surat,Sky Tex,₹ 180,/Meter,9904577080,NA,https://www.indiamart.com › sky-tex-surat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/6/523397233/YQ/VK/AN/154154820/img-20250630-wa0037-250x250.jpg,https://www.indiamart.com/proddetail/paithani-silk-fabric-manufacturer-in-surat-2856824415055.html,Paithani Silk Fabric Manufacturer In Surat
Fabric & Textiles,Silk Fabric,silk fabric,Paithani Silk Fabric Manufacturer In Surat,Sky Tex,₹ 180,/Meter,9904577080,NA,https://www.indiamart.com › sky-tex-surat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/6/523397233/YQ/VK/AN/154154820/img-20250630-wa0037-250x250.jpg,https://www.indiamart.com/proddetail/paithani-silk-fabric-manufacturer-in-surat-2856824415055.html,Paithani Silk Fabric Manufacturer In Surat
Fabric & Textiles,Silk Fabric,silk fabric,Paithani Silk Fabric Manufacturer In Surat,Sky Tex,₹ 180,/Meter,9904577080,NA,https://www.indiamart.com › sky-tex-surat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/6/523397233/YQ/VK/AN/154154820/img-20250630-wa0037-250x250.jpg,https://www.indiamart.com/proddetail/paithani-silk-fabric-manufacturer-in-surat-2856824415055.html,Paithani Silk Fabric Manufacturer In Surat
Fabric & Textiles,Silk Fabric,silk fabric,Paithani Silk Fabric Manufacturer In Surat,Sky Tex,₹ 180,/Meter,9904577080,NA,https://www.indiamart.com › sky-tex-surat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/6/523397233/YQ/VK/AN/154154820/img-20250630-wa0037-250x250.jpg,https://www.indiamart.com/proddetail/paithani-silk-fabric-manufacturer-in-surat-2856824415055.html,Paithani Silk Fabric Manufacturer In Surat
Textile Machinery,Embroidery Machine,embroidery machine,Multi Head Embroidery Machine,Sonigra,"₹ 8,35,000",N/A,2326106207,NA,https://www.indiamart.com › sonigra › profile.html,Mumbai - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509846779/FL/WA/RN/156577230/sewing-brilliant-machine-250x250.jpg,https://www.indiamart.com/proddetail/multi-head-embroidery-machine-2856500116891.html,Multi Head Embroidery Machine
Textile Machinery,Embroidery Machine,embroidery machine,Multi Head Embroidery Machine,Sonigra,"₹ 8,35,000",N/A,2326106207,NA,https://www.indiamart.com › sonigra › profile.html,Mumbai - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509846779/FL/WA/RN/156577230/sewing-brilliant-machine-250x250.jpg,https://www.indiamart.com/proddetail/multi-head-embroidery-machine-2856500116891.html,Multi Head Embroidery Machine
Textile Machinery,Embroidery Machine,embroidery machine,Multi Head Embroidery Machine,Sonigra,"₹ 8,35,000",N/A,2326106207,NA,https://www.indiamart.com › sonigra › profile.html,Mumbai - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509846779/FL/WA/RN/156577230/sewing-brilliant-machine-250x250.jpg,https://www.indiamart.com/proddetail/multi-head-embroidery-machine-2856500116891.html,Multi Head Embroidery Machine
Textile Machinery,Embroidery Machine,embroidery machine,Multi Head Embroidery Machine,Sonigra,"₹ 8,35,000",N/A,2326106207,NA,https://www.indiamart.com › sonigra › profile.html,Mumbai - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509846779/FL/WA/RN/156577230/sewing-brilliant-machine-250x250.jpg,https://www.indiamart.com/proddetail/multi-head-embroidery-machine-2856500116891.html,Multi Head Embroidery Machine
Textile Machinery,Embroidery Machine,embroidery machine,Multi Head Embroidery Machine,Sonigra,"₹ 8,35,000",N/A,2326106207,NA,https://www.indiamart.com › sonigra › profile.html,Mumbai - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509846779/FL/WA/RN/156577230/sewing-brilliant-machine-250x250.jpg,https://www.indiamart.com/proddetail/multi-head-embroidery-machine-2856500116891.html,Multi Head Embroidery Machine
Yarn & Threads,Sewing Thread,sewing thread,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking",Sorath Thread,₹ 80,/Piece,9106528768,NA,https://sorath-thread.grexa.site/,Junagadh,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/369679066/UI/ZO/IE/71891931/1ply-white-polyester-interlock-thread-250x250.jpg,https://www.indiamart.com/proddetail/1ply-white-polyester-interlock-thread-2852814924048.html,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking"
Yarn & Threads,Sewing Thread,sewing thread,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking",Sorath Thread,₹ 80,/Piece,9106528768,NA,https://sorath-thread.grexa.site/,Junagadh,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/369679066/UI/ZO/IE/71891931/1ply-white-polyester-interlock-thread-250x250.jpg,https://www.indiamart.com/proddetail/1ply-white-polyester-interlock-thread-2852814924048.html,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking"
Yarn & Threads,Sewing Thread,sewing thread,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking",Sorath Thread,₹ 80,/Piece,9106528768,NA,https://sorath-thread.grexa.site/,Junagadh,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/369679066/UI/ZO/IE/71891931/1ply-white-polyester-interlock-thread-250x250.jpg,https://www.indiamart.com/proddetail/1ply-white-polyester-interlock-thread-2852814924048.html,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking"
Yarn & Threads,Sewing Thread,sewing thread,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking",Sorath Thread,₹ 80,/Piece,9106528768,NA,https://sorath-thread.grexa.site/,Junagadh,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/369679066/UI/ZO/IE/71891931/1ply-white-polyester-interlock-thread-250x250.jpg,https://www.indiamart.com/proddetail/1ply-white-polyester-interlock-thread-2852814924048.html,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking"
Yarn & Threads,Sewing Thread,sewing thread,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking",Sorath Thread,₹ 80,/Piece,9106528768,NA,https://sorath-thread.grexa.site/,Junagadh,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/12/369679066/UI/ZO/IE/71891931/1ply-white-polyester-interlock-thread-250x250.jpg,https://www.indiamart.com/proddetail/1ply-white-polyester-interlock-thread-2852814924048.html,"Plain Morpench 1Ply White Polyester Interlock Thread., For Used in Interlocking"
Readymade Garments,Ladies Dress Materials,ladies dress materials,Printed 44-45 Ladies Dress Material,Sparsh Creation,₹ 365,/Piece,-,NA,Permanently closed,Jetpur,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2023/9/340508399/VM/BX/PM/28408378/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/ladies-dress-material-2852290701688.html,Printed 44-45 Ladies Dress Material
Readymade Garments,Ladies Dress Materials,ladies dress materials,Printed 44-45 Ladies Dress Material,Sparsh Creation,₹ 365,/Piece,-,NA,Permanently closed,Jetpur,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2023/9/340508399/VM/BX/PM/28408378/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/ladies-dress-material-2852290701688.html,Printed 44-45 Ladies Dress Material
